DENSITY
 4.500000	  3.000000	 0.375241	0.375241	
 4.750000	  3.000000	 0.374671	0.374671	
 5.000000	  3.000000	 0.374779	0.374779	
 5.250000	  3.000000	 0.374938	0.374938	
 5.500000	  3.000000	 0.374813	0.374813	
 5.750000	  3.000000	 0.374664	0.374664	
 6.000000	  3.000000	 0.374774	0.374774	
 6.250000	  3.000000	 0.375048	0.375048	
 6.500000	  3.000000	 0.375213	0.375213	
 6.750000	  3.000000	 0.37517	0.37517	
 7.000000	  3.000000	 0.375027	0.375027	
 7.250000	  3.000000	 0.374927	0.374927	
 7.500000	  3.000000	 0.374915	0.374915	
 7.750000	  3.000000	 0.374964	0.374964	
 8.000000	  3.000000	 0.375021	0.375021	
 8.250000	  3.000000	 0.375043	0.375043	
 8.500000	  3.000000	 0.375024	0.375024	
 8.750000	  3.000000	 0.37499	0.37499	
 9.000000	  3.000000	 0.374975	0.374975	
 9.250000	  3.000000	 0.374988	0.374988	
 9.500000	  3.000000	 0.375011	0.375011	

 0.000000	  3.250000	 0.372976	0.372976	
 0.250000	  3.250000	 0.373199	0.373199	
 0.500000	  3.250000	 0.374373	0.374373	
 0.750000	  3.250000	 0.37785	0.37785	
 1.000000	  3.250000	 0.383935	0.383935	
 1.250000	  3.250000	 0.389156	0.389156	
 1.500000	  3.250000	 0.387994	0.387994	
 1.750000	  3.250000	 0.379524	0.379524	
 2.000000	  3.250000	 0.370007	0.370007	
 2.250000	  3.250000	 0.366777	0.366777	
 2.500000	  3.250000	 0.371147	0.371147	
 2.750000	  3.250000	 0.377586	0.377586	
 3.000000	  3.250000	 0.379655	0.379655	
 3.250000	  3.250000	 0.37678	0.37678	
 3.500000	  3.250000	 0.373568	0.373568	
 3.750000	  3.250000	 0.373398	0.373398	
 4.000000	  3.250000	 0.375283	0.375283	
 4.250000	  3.250000	 0.376482	0.376482	
 4.500000	  3.250000	 0.37612	0.37612	
 4.750000	  3.250000	 0.375377	0.375377	
 5.000000	  3.250000	 0.375231	0.375231	
 5.250000	  3.250000	 0.375397	0.375397	
 5.500000	  3.250000	 0.375254	0.375254	
